"currentWeight","theoreticalCount","site","trueCount"
"0.7100000000000003","577","https://www.rarecarat.com/Home/GetRitani/c390bdd7-ac9e-4260-aa24-3306f040278d","25"
"0.7100000000000003","772","https://www.rarecarat.com/Home/GetZoara/c390bdd7-ac9e-4260-aa24-3306f040278d","20"
"0.7100000000000003","420","https://www.rarecarat.com/Home/GetWonderJewelers/c390bdd7-ac9e-4260-aa24-3306f040278d","50"
"0.7200000000000003","111","https://www.rarecarat.com/Home/GetWhiteflash/bbc71ef6-7391-4eb5-8dd2-09c9cb01b1ca","50"
"0.7200000000000003","78","https://www.rarecarat.com/Home/GetZales/bbc71ef6-7391-4eb5-8dd2-09c9cb01b1ca","40"
"0.7200000000000003","240","https://www.rarecarat.com/Home/GetRitani/bbc71ef6-7391-4eb5-8dd2-09c9cb01b1ca","25"
"0.7200000000000003","367","https://www.rarecarat.com/Home/GetZoara/bbc71ef6-7391-4eb5-8dd2-09c9cb01b1ca","20"
"0.7200000000000003","201","https://www.rarecarat.com/Home/GetWonderJewelers/bbc71ef6-7391-4eb5-8dd2-09c9cb01b1ca","50"
"0.7300000000000003","169","https://www.rarecarat.com/Home/GetWhiteflash/1a219454-a30b-4851-98bc-cfae9608b5e6","50"
"0.7300000000000003","59","https://www.rarecarat.com/Home/GetZales/1a219454-a30b-4851-98bc-cfae9608b5e6","40"
"0.7300000000000003","177","https://www.rarecarat.com/Home/GetRitani/1a219454-a30b-4851-98bc-cfae9608b5e6","25"
"0.7300000000000003","370","https://www.rarecarat.com/Home/GetZoara/1a219454-a30b-4851-98bc-cfae9608b5e6","20"
"0.7300000000000003","161","https://www.rarecarat.com/Home/GetWonderJewelers/1a219454-a30b-4851-98bc-cfae9608b5e6","50"
"0.7400000000000003","109","https://www.rarecarat.com/Home/GetWhiteflash/46262d4e-16f6-42c0-a593-a2b340f61dd0","50"
"0.7400000000000003","44","https://www.rarecarat.com/Home/GetZales/46262d4e-16f6-42c0-a593-a2b340f61dd0","40"
"0.7400000000000003","88","https://www.rarecarat.com/Home/GetRitani/46262d4e-16f6-42c0-a593-a2b340f61dd0","25"
"0.7400000000000003","217","https://www.rarecarat.com/Home/GetZoara/46262d4e-16f6-42c0-a593-a2b340f61dd0","20"
"0.7400000000000003","125","https://www.rarecarat.com/Home/GetWonderJewelers/46262d4e-16f6-42c0-a593-a2b340f61dd0","50"
"0.7500000000000003","106","https://www.rarecarat.com/Home/GetWhiteflash/9231b1ad-07ef-415c-be9a-7423d6769849","49"
"0.7500000000000003","24","https://www.rarecarat.com/Home/GetZales/9231b1ad-07ef-415c-be9a-7423d6769849","24"
"0.7500000000000003","214","https://www.rarecarat.com/Home/GetRitani/9231b1ad-07ef-415c-be9a-7423d6769849","25"
"0.7500000000000003","321","https://www.rarecarat.com/Home/GetZoara/9231b1ad-07ef-415c-be9a-7423d6769849","20"
"0.7500000000000003","129","https://www.rarecarat.com/Home/GetWonderJewelers/9231b1ad-07ef-415c-be9a-7423d6769849","50"
"0.7600000000000003","51","https://www.rarecarat.com/Home/GetWhiteflash/0e182dee-6296-4336-b562-3e5b5c600725","50"
"0.7600000000000003","16","https://www.rarecarat.com/Home/GetZales/0e182dee-6296-4336-b562-3e5b5c600725","16"
"0.7600000000000003","85","https://www.rarecarat.com/Home/GetRitani/0e182dee-6296-4336-b562-3e5b5c600725","25"
"0.7600000000000003","129","https://www.rarecarat.com/Home/GetZoara/0e182dee-6296-4336-b562-3e5b5c600725","19"
"0.7600000000000003","79","https://www.rarecarat.com/Home/GetWonderJewelers/0e182dee-6296-4336-b562-3e5b5c600725","50"
"0.7700000000000004","26","https://www.rarecarat.com/Home/GetWhiteflash/ffaef437-f146-415f-acd9-dd129b1e352b","26"
"0.7700000000000004","16","https://www.rarecarat.com/Home/GetZales/ffaef437-f146-415f-acd9-dd129b1e352b","16"
"0.7700000000000004","55","https://www.rarecarat.com/Home/GetRitani/ffaef437-f146-415f-acd9-dd129b1e352b","25"
"0.7700000000000004","69","https://www.rarecarat.com/Home/GetZoara/ffaef437-f146-415f-acd9-dd129b1e352b","19"
"0.7700000000000004","77","https://www.rarecarat.com/Home/GetWonderJewelers/ffaef437-f146-415f-acd9-dd129b1e352b","50"
"0.7800000000000004","26","https://www.rarecarat.com/Home/GetWhiteflash/f6f3a6f8-0082-4af7-b59b-c3769b248ab2","26"
"0.7800000000000004","12","https://www.rarecarat.com/Home/GetZales/f6f3a6f8-0082-4af7-b59b-c3769b248ab2","12"
"0.7800000000000004","34","https://www.rarecarat.com/Home/GetRitani/f6f3a6f8-0082-4af7-b59b-c3769b248ab2","25"
"0.7800000000000004","49","https://www.rarecarat.com/Home/GetZoara/f6f3a6f8-0082-4af7-b59b-c3769b248ab2","20"
"0.7800000000000004","61","https://www.rarecarat.com/Home/GetWonderJewelers/f6f3a6f8-0082-4af7-b59b-c3769b248ab2","50"
"0.7900000000000004","8","https://www.rarecarat.com/Home/GetWhiteflash/15b044d4-5ae8-47bf-a741-e4e2cb270718","8"
"0.7900000000000004","6","https://www.rarecarat.com/Home/GetZales/15b044d4-5ae8-47bf-a741-e4e2cb270718","6"
"0.7900000000000004","18","https://www.rarecarat.com/Home/GetRitani/15b044d4-5ae8-47bf-a741-e4e2cb270718","18"
"0.7900000000000004","33","https://www.rarecarat.com/Home/GetZoara/15b044d4-5ae8-47bf-a741-e4e2cb270718","20"
"0.7900000000000004","28","https://www.rarecarat.com/Home/GetWonderJewelers/15b044d4-5ae8-47bf-a741-e4e2cb270718","28"
"0.8000000000000004","311","https://www.rarecarat.com/Home/GetWhiteflash/04f749a0-a823-43f3-8e40-43b1e2324d46","50"
"0.8000000000000004","291","https://www.rarecarat.com/Home/GetZales/04f749a0-a823-43f3-8e40-43b1e2324d46","40"
"0.8000000000000004","1098","https://www.rarecarat.com/Home/GetRitani/04f749a0-a823-43f3-8e40-43b1e2324d46","25"
"0.8000000000000004","1544","https://www.rarecarat.com/Home/GetZoara/04f749a0-a823-43f3-8e40-43b1e2324d46","20"
"0.8000000000000004","512","https://www.rarecarat.com/Home/GetWonderJewelers/04f749a0-a823-43f3-8e40-43b1e2324d46","50"
"0.8100000000000004","101","https://www.rarecarat.com/Home/GetWhiteflash/cd6460af-8dd4-4513-af22-23c3f7972f5a","49"
"0.8100000000000004","89","https://www.rarecarat.com/Home/GetZales/cd6460af-8dd4-4513-af22-23c3f7972f5a","40"
"0.8100000000000004","258","https://www.rarecarat.com/Home/GetRitani/cd6460af-8dd4-4513-af22-23c3f7972f5a","25"
"0.8100000000000004","333","https://www.rarecarat.com/Home/GetZoara/cd6460af-8dd4-4513-af22-23c3f7972f5a","20"
"0.8100000000000004","185","https://www.rarecarat.com/Home/GetWonderJewelers/cd6460af-8dd4-4513-af22-23c3f7972f5a","50"
"0.8200000000000004","41","https://www.rarecarat.com/Home/GetWhiteflash/111d6bf4-57d7-4c9e-8473-d8de440dfd7a","41"
"0.8200000000000004","46","https://www.rarecarat.com/Home/GetZales/111d6bf4-57d7-4c9e-8473-d8de440dfd7a","40"
"0.8200000000000004","97","https://www.rarecarat.com/Home/GetRitani/111d6bf4-57d7-4c9e-8473-d8de440dfd7a","25"
"0.8200000000000004","169","https://www.rarecarat.com/Home/GetZoara/111d6bf4-57d7-4c9e-8473-d8de440dfd7a","19"
"0.8200000000000004","105","https://www.rarecarat.com/Home/GetWonderJewelers/111d6bf4-57d7-4c9e-8473-d8de440dfd7a","50"
"0.8300000000000004","37","https://www.rarecarat.com/Home/GetWhiteflash/4d4237e8-b2ae-4b6c-92eb-9c221b3c660b","37"
"0.8300000000000004","16","https://www.rarecarat.com/Home/GetZales/4d4237e8-b2ae-4b6c-92eb-9c221b3c660b","16"
"0.8300000000000004","49","https://www.rarecarat.com/Home/GetRitani/4d4237e8-b2ae-4b6c-92eb-9c221b3c660b","25"
"0.8300000000000004","100","https://www.rarecarat.com/Home/GetZoara/4d4237e8-b2ae-4b6c-92eb-9c221b3c660b","19"
"0.8300000000000004","84","https://www.rarecarat.com/Home/GetWonderJewelers/4d4237e8-b2ae-4b6c-92eb-9c221b3c660b","50"
"0.8400000000000004","18","https://www.rarecarat.com/Home/GetWhiteflash/8a2ea32f-4597-427d-a005-6c9ae3b63dcf","18"
"0.8400000000000004","12","https://www.rarecarat.com/Home/GetZales/8a2ea32f-4597-427d-a005-6c9ae3b63dcf","12"
"0.8400000000000004","20","https://www.rarecarat.com/Home/GetRitani/8a2ea32f-4597-427d-a005-6c9ae3b63dcf","20"
"0.8400000000000004","55","https://www.rarecarat.com/Home/GetZoara/8a2ea32f-4597-427d-a005-6c9ae3b63dcf","20"
"0.8400000000000004","49","https://www.rarecarat.com/Home/GetWonderJewelers/8a2ea32f-4597-427d-a005-6c9ae3b63dcf","49"
"0.8500000000000004","12","https://www.rarecarat.com/Home/GetWhiteflash/df80b9c9-833e-4dda-ab8f-9912dfc42d24","12"
"0.8500000000000004","13","https://www.rarecarat.com/Home/GetZales/df80b9c9-833e-4dda-ab8f-9912dfc42d24","13"
"0.8500000000000004","11","https://www.rarecarat.com/Home/GetRitani/df80b9c9-833e-4dda-ab8f-9912dfc42d24","11"
"0.8500000000000004","32","https://www.rarecarat.com/Home/GetZoara/df80b9c9-833e-4dda-ab8f-9912dfc42d24","18"
"0.8500000000000004","45","https://www.rarecarat.com/Home/GetWonderJewelers/df80b9c9-833e-4dda-ab8f-9912dfc42d24","45"
"0.8600000000000004","10","https://www.rarecarat.com/Home/GetWhiteflash/c99ba389-b225-40cd-9005-8dbc9cfa6fc6","10"
"0.8600000000000004","1","https://www.rarecarat.com/Home/GetZales/c99ba389-b225-40cd-9005-8dbc9cfa6fc6","1"
"0.8600000000000004","4","https://www.rarecarat.com/Home/GetRitani/c99ba389-b225-40cd-9005-8dbc9cfa6fc6","4"
"0.8600000000000004","16","https://www.rarecarat.com/Home/GetZoara/c99ba389-b225-40cd-9005-8dbc9cfa6fc6","16"
"0.8600000000000004","32","https://www.rarecarat.com/Home/GetWonderJewelers/c99ba389-b225-40cd-9005-8dbc9cfa6fc6","32"
"0.8700000000000004","9","https://www.rarecarat.com/Home/GetWhiteflash/fa2e9b19-6333-4463-b578-dab1993ee8a0","9"
"0.8700000000000004","2","https://www.rarecarat.com/Home/GetZales/fa2e9b19-6333-4463-b578-dab1993ee8a0","2"
"0.8700000000000004","1","https://www.rarecarat.com/Home/GetRitani/fa2e9b19-6333-4463-b578-dab1993ee8a0","1"
"0.8700000000000004","8","https://www.rarecarat.com/Home/GetZoara/fa2e9b19-6333-4463-b578-dab1993ee8a0","8"
"0.8700000000000004","20","https://www.rarecarat.com/Home/GetWonderJewelers/fa2e9b19-6333-4463-b578-dab1993ee8a0","20"
"0.8800000000000004","5","https://www.rarecarat.com/Home/GetWhiteflash/6fd83f81-5acc-4faf-bf9b-cfc99c921f5e","5"
"0.8800000000000004","3","https://www.rarecarat.com/Home/GetZales/6fd83f81-5acc-4faf-bf9b-cfc99c921f5e","3"
"0.8800000000000004","1","https://www.rarecarat.com/Home/GetRitani/6fd83f81-5acc-4faf-bf9b-cfc99c921f5e","1"
"0.8800000000000004","2","https://www.rarecarat.com/Home/GetZoara/6fd83f81-5acc-4faf-bf9b-cfc99c921f5e","2"
"0.8800000000000004","14","https://www.rarecarat.com/Home/GetWonderJewelers/6fd83f81-5acc-4faf-bf9b-cfc99c921f5e","14"
"0.8900000000000005","5","https://www.rarecarat.com/Home/GetWhiteflash/e01ffa91-9878-4018-a649-3572fc02e0a6","5"
"0.8900000000000005","2","https://www.rarecarat.com/Home/GetZales/e01ffa91-9878-4018-a649-3572fc02e0a6","2"
"0.8900000000000005","2","https://www.rarecarat.com/Home/GetRitani/e01ffa91-9878-4018-a649-3572fc02e0a6","2"
"0.8900000000000005","5","https://www.rarecarat.com/Home/GetZoara/e01ffa91-9878-4018-a649-3572fc02e0a6","5"
"0.8900000000000005","12","https://www.rarecarat.com/Home/GetWonderJewelers/e01ffa91-9878-4018-a649-3572fc02e0a6","12"
"0.9000000000000005","415","https://www.rarecarat.com/Home/GetWhiteflash/14898673-9068-44f1-b847-d80e9ef1d5ce","50"
"0.9000000000000005","551","https://www.rarecarat.com/Home/GetZales/14898673-9068-44f1-b847-d80e9ef1d5ce","40"
"0.9000000000000005","1023","https://www.rarecarat.com/Home/GetRitani/14898673-9068-44f1-b847-d80e9ef1d5ce","25"
"0.9000000000000005","1448","https://www.rarecarat.com/Home/GetZoara/14898673-9068-44f1-b847-d80e9ef1d5ce","20"
"0.9000000000000005","1181","https://www.rarecarat.com/Home/GetWonderJewelers/14898673-9068-44f1-b847-d80e9ef1d5ce","50"
"0.9100000000000005","135","https://www.rarecarat.com/Home/GetWhiteflash/f17d4847-4338-4bdf-8a52-5833a209834f","50"
"0.9100000000000005","114","https://www.rarecarat.com/Home/GetZales/f17d4847-4338-4bdf-8a52-5833a209834f","40"
"0.9100000000000005","163","https://www.rarecarat.com/Home/GetRitani/f17d4847-4338-4bdf-8a52-5833a209834f","25"
"0.9100000000000005","272","https://www.rarecarat.com/Home/GetZoara/f17d4847-4338-4bdf-8a52-5833a209834f","20"
"0.9100000000000005","360","https://www.rarecarat.com/Home/GetWonderJewelers/f17d4847-4338-4bdf-8a52-5833a209834f","50"
"0.9200000000000005","38","https://www.rarecarat.com/Home/GetWhiteflash/9bbcbe12-0aa0-4e7e-8ce5-33b1af4567fe","38"
"0.9200000000000005","31","https://www.rarecarat.com/Home/GetZales/9bbcbe12-0aa0-4e7e-8ce5-33b1af4567fe","31"
"0.9200000000000005","37","https://www.rarecarat.com/Home/GetRitani/9bbcbe12-0aa0-4e7e-8ce5-33b1af4567fe","25"
"0.9200000000000005","67","https://www.rarecarat.com/Home/GetZoara/9bbcbe12-0aa0-4e7e-8ce5-33b1af4567fe","19"
"0.9200000000000005","97","https://www.rarecarat.com/Home/GetWonderJewelers/9bbcbe12-0aa0-4e7e-8ce5-33b1af4567fe","50"
"0.9300000000000005","16","https://www.rarecarat.com/Home/GetWhiteflash/0b360ed9-6a2d-4b90-9263-006c14f7e207","16"
"0.9300000000000005","20","https://www.rarecarat.com/Home/GetZales/0b360ed9-6a2d-4b90-9263-006c14f7e207","20"
"0.9300000000000005","22","https://www.rarecarat.com/Home/GetRitani/0b360ed9-6a2d-4b90-9263-006c14f7e207","22"
"0.9300000000000005","42","https://www.rarecarat.com/Home/GetZoara/0b360ed9-6a2d-4b90-9263-006c14f7e207","20"
"0.9300000000000005","68","https://www.rarecarat.com/Home/GetWonderJewelers/0b360ed9-6a2d-4b90-9263-006c14f7e207","50"
"0.9400000000000005","11","https://www.rarecarat.com/Home/GetWhiteflash/51306045-3c6b-4941-a49b-38d1ee12e2e5","11"
"0.9400000000000005","19","https://www.rarecarat.com/Home/GetZoara/51306045-3c6b-4941-a49b-38d1ee12e2e5","19"
"0.9400000000000005","34","https://www.rarecarat.com/Home/GetWonderJewelers/51306045-3c6b-4941-a49b-38d1ee12e2e5","34"
"0.9500000000000005","10","https://www.rarecarat.com/Home/GetWhiteflash/1e3f56a4-c79c-4977-b622-57d4d712778c","10"
"0.9500000000000005","19","https://www.rarecarat.com/Home/GetZoara/1e3f56a4-c79c-4977-b622-57d4d712778c","18"
"0.9500000000000005","33","https://www.rarecarat.com/Home/GetWonderJewelers/1e3f56a4-c79c-4977-b622-57d4d712778c","33"
"0.9600000000000005","25","https://www.rarecarat.com/Home/GetWhiteflash/789478e7-783e-4767-b002-bb1fa629782d","25"
"0.9600000000000005","30","https://www.rarecarat.com/Home/GetZoara/789478e7-783e-4767-b002-bb1fa629782d","20"
"0.9600000000000005","95","https://www.rarecarat.com/Home/GetWonderJewelers/789478e7-783e-4767-b002-bb1fa629782d","50"
"0.9700000000000005","9","https://www.rarecarat.com/Home/GetWhiteflash/cfd63eab-d119-4630-a91a-19415c2e2644","9"
"0.9700000000000005","12","https://www.rarecarat.com/Home/GetZoara/cfd63eab-d119-4630-a91a-19415c2e2644","12"
"0.9700000000000005","45","https://www.rarecarat.com/Home/GetWonderJewelers/cfd63eab-d119-4630-a91a-19415c2e2644","45"
"0.9800000000000005","6","https://www.rarecarat.com/Home/GetWhiteflash/4301b99f-196d-4042-af04-46ae00ec81cd","6"
"0.9800000000000005","8","https://www.rarecarat.com/Home/GetZoara/4301b99f-196d-4042-af04-46ae00ec81cd","8"
"0.9800000000000005","27","https://www.rarecarat.com/Home/GetWonderJewelers/4301b99f-196d-4042-af04-46ae00ec81cd","27"
"0.9900000000000005","5","https://www.rarecarat.com/Home/GetWhiteflash/3e7e7408-6d75-42cb-b53e-fb12033802ab","5"
"0.9900000000000005","6","https://www.rarecarat.com/Home/GetZoara/3e7e7408-6d75-42cb-b53e-fb12033802ab","6"
"0.9900000000000005","19","https://www.rarecarat.com/Home/GetWonderJewelers/3e7e7408-6d75-42cb-b53e-fb12033802ab","19"
"1.0000000000000004","261","https://www.rarecarat.com/Home/GetWhiteflash/7aa591b3-7615-4bd0-bf8d-09a205307feb","49"
"1.0000000000000004","386","https://www.rarecarat.com/Home/GetZales/7aa591b3-7615-4bd0-bf8d-09a205307feb","40"
"1.0000000000000004","1040","https://www.rarecarat.com/Home/GetRitani/7aa591b3-7615-4bd0-bf8d-09a205307feb","25"
"1.0000000000000004","1529","https://www.rarecarat.com/Home/GetZoara/7aa591b3-7615-4bd0-bf8d-09a205307feb","20"
"1.0000000000000004","1134","https://www.rarecarat.com/Home/GetWonderJewelers/7aa591b3-7615-4bd0-bf8d-09a205307feb","50"
"1.0100000000000005","576","https://www.rarecarat.com/Home/GetWhiteflash/3a4ba3b5-ea4b-4019-921e-436ce20a9e20","50"
"1.0100000000000005","585","https://www.rarecarat.com/Home/GetZales/3a4ba3b5-ea4b-4019-921e-436ce20a9e20","40"
"1.0100000000000005","1852","https://www.rarecarat.com/Home/GetRitani/3a4ba3b5-ea4b-4019-921e-436ce20a9e20","25"
"1.0100000000000005","2029","https://www.rarecarat.com/Home/GetZoara/3a4ba3b5-ea4b-4019-921e-436ce20a9e20","20"
"1.0100000000000005","1673","https://www.rarecarat.com/Home/GetWonderJewelers/3a4ba3b5-ea4b-4019-921e-436ce20a9e20","50"
"1.0200000000000005","175","https://www.rarecarat.com/Home/GetWhiteflash/f06b9f4c-d46f-43e9-a518-9b6c351cacf2","50"
"1.0200000000000005","157","https://www.rarecarat.com/Home/GetZales/f06b9f4c-d46f-43e9-a518-9b6c351cacf2","40"
"1.0200000000000005","437","https://www.rarecarat.com/Home/GetRitani/f06b9f4c-d46f-43e9-a518-9b6c351cacf2","25"
"1.0200000000000005","611","https://www.rarecarat.com/Home/GetZoara/f06b9f4c-d46f-43e9-a518-9b6c351cacf2","19"
"1.0200000000000005","589","https://www.rarecarat.com/Home/GetWonderJewelers/f06b9f4c-d46f-43e9-a518-9b6c351cacf2","50"
"1.0300000000000005","139","https://www.rarecarat.com/Home/GetWhiteflash/81b29457-7feb-47b1-825c-ee0a80a2c3f9","50"
"1.0300000000000005","75","https://www.rarecarat.com/Home/GetZales/81b29457-7feb-47b1-825c-ee0a80a2c3f9","40"
"1.0300000000000005","339","https://www.rarecarat.com/Home/GetRitani/81b29457-7feb-47b1-825c-ee0a80a2c3f9","25"
"1.0300000000000005","455","https://www.rarecarat.com/Home/GetZoara/81b29457-7feb-47b1-825c-ee0a80a2c3f9","18"
"1.0300000000000005","347","https://www.rarecarat.com/Home/GetWonderJewelers/81b29457-7feb-47b1-825c-ee0a80a2c3f9","50"
"1.0400000000000005","102","https://www.rarecarat.com/Home/GetWhiteflash/be12e3e6-0f77-4360-a455-b956e17aecb4","50"
"1.0400000000000005","57","https://www.rarecarat.com/Home/GetZales/be12e3e6-0f77-4360-a455-b956e17aecb4","40"
"1.0400000000000005","117","https://www.rarecarat.com/Home/GetRitani/be12e3e6-0f77-4360-a455-b956e17aecb4","25"
"1.0400000000000005","212","https://www.rarecarat.com/Home/GetZoara/be12e3e6-0f77-4360-a455-b956e17aecb4","18"
"1.0400000000000005","245","https://www.rarecarat.com/Home/GetWonderJewelers/be12e3e6-0f77-4360-a455-b956e17aecb4","50"
"1.0500000000000005","103","https://www.rarecarat.com/Home/GetWhiteflash/88d2d8b5-2f62-49a6-8e46-1ab339ffa407","50"
"1.0500000000000005","76","https://www.rarecarat.com/Home/GetZales/88d2d8b5-2f62-49a6-8e46-1ab339ffa407","40"
"1.0500000000000005","310","https://www.rarecarat.com/Home/GetRitani/88d2d8b5-2f62-49a6-8e46-1ab339ffa407","25"
"1.0500000000000005","417","https://www.rarecarat.com/Home/GetZoara/88d2d8b5-2f62-49a6-8e46-1ab339ffa407","17"
"1.0500000000000005","266","https://www.rarecarat.com/Home/GetWonderJewelers/88d2d8b5-2f62-49a6-8e46-1ab339ffa407","50"
"1.0600000000000005","63","https://www.rarecarat.com/Home/GetWhiteflash/7a57cbf7-7c78-4969-9e04-bdfa3a392b36","50"
"1.0600000000000005","43","https://www.rarecarat.com/Home/GetZales/7a57cbf7-7c78-4969-9e04-bdfa3a392b36","40"
"1.0600000000000005","236","https://www.rarecarat.com/Home/GetRitani/7a57cbf7-7c78-4969-9e04-bdfa3a392b36","25"
"1.0600000000000005","351","https://www.rarecarat.com/Home/GetZoara/7a57cbf7-7c78-4969-9e04-bdfa3a392b36","18"
"1.0600000000000005","202","https://www.rarecarat.com/Home/GetWonderJewelers/7a57cbf7-7c78-4969-9e04-bdfa3a392b36","50"
"1.0700000000000005","46","https://www.rarecarat.com/Home/GetWhiteflash/a64923a2-92f7-4a44-acb9-fcd01f864448","46"
"1.0700000000000005","49","https://www.rarecarat.com/Home/GetZales/a64923a2-92f7-4a44-acb9-fcd01f864448","40"
"1.0700000000000005","329","https://www.rarecarat.com/Home/GetRitani/a64923a2-92f7-4a44-acb9-fcd01f864448","25"
"1.0700000000000005","412","https://www.rarecarat.com/Home/GetZoara/a64923a2-92f7-4a44-acb9-fcd01f864448","18"
"1.0700000000000005","168","https://www.rarecarat.com/Home/GetWonderJewelers/a64923a2-92f7-4a44-acb9-fcd01f864448","50"
"1.0800000000000005","52","https://www.rarecarat.com/Home/GetWhiteflash/6a5cf559-1dd3-4cd8-8caa-1b5dc1f5e606","50"
"1.0800000000000005","42","https://www.rarecarat.com/Home/GetZales/6a5cf559-1dd3-4cd8-8caa-1b5dc1f5e606","40"
"1.0800000000000005","154","https://www.rarecarat.com/Home/GetRitani/6a5cf559-1dd3-4cd8-8caa-1b5dc1f5e606","25"
"1.0800000000000005","233","https://www.rarecarat.com/Home/GetZoara/6a5cf559-1dd3-4cd8-8caa-1b5dc1f5e606","18"
"1.0800000000000005","174","https://www.rarecarat.com/Home/GetWonderJewelers/6a5cf559-1dd3-4cd8-8caa-1b5dc1f5e606","50"
"1.0900000000000005","65","https://www.rarecarat.com/Home/GetWhiteflash/2db23984-683c-42e3-b630-64df279f2e44","49"
"1.0900000000000005","42","https://www.rarecarat.com/Home/GetZales/2db23984-683c-42e3-b630-64df279f2e44","40"
